pos	ac	het	n	block
80218	31	29	200	SC_b11
80220	31	29	200	SC_b11
80373	39	29	200	SC_b11
80413	61	43	200	SC_b11
80444	200	0	200	SC_b11
80540	18	16	200	SC_b11
80597	26	22	200	SC_b11
80644	40	28	200	SC_b11
80698	196	4	200	SC_b11
80705	95	51	200	SC_b11
80719	196	4	200	SC_b11
80860	173	21	200	SC_b11
80895	174	22	200	SC_b11
80978	3	3	200	SC_b11
81069	11	11	200	SC_b11
81130	191	9	200	SC_b11
81149	1	1	200	SC_b11
81219	12	12	200	SC_b11
81243	77	45	200	SC_b11
81368	27	23	200	SC_b11
81523	197	3	200	SC_b11
81527	72	44	200	SC_b11
81549	3	3	200	SC_b11
81598	3	3	200	SC_b11
81657	3	3	200	SC_b11
81659	3	3	200	SC_b11
81675	3	3	200	SC_b11
81702	26	20	200	SC_b11
81981	21	21	200	SC_b11
82042	2	2	200	SC_b11
82204	200	0	200	SC_b11
82212	200	0	200	SC_b11
82223	200	0	200	SC_b11
82308	2	2	200	SC_b11
82496	2	2	200	SC_b11
82499	5	5	200	SC_b11
82806	9	9	200	SC_b11
83072	19	15	200	SC_b11
83089	19	15	200	SC_b11
83171	13	13	200	SC_b11
83175	3	3	200	SC_b11
83368	25	25	200	SC_b11
83370	3	3	200	SC_b11
83746	4	4	200	SC_b11
83770	196	4	200	SC_b11
83831	98	52	200	SC_b11
83838	4	4	200	SC_b11
83857	97	49	200	SC_b11
83878	98	52	200	SC_b11
83885	1	1	200	SC_b11
83888	96	52	200	SC_b11
84104	199	1	200	SC_b11
84130	26	20	200	SC_b11
84132	199	1	200	SC_b11
84233	13	11	200	SC_b11
84296	25	25	200	SC_b11
84351	4	4	200	SC_b11
84398	99	51	200	SC_b11
84430	6	6	200	SC_b11
84565	74	46	200	SC_b11
84571	26	22	200	SC_b11
84926	91	91	190	SV_b11
85161	21	21	200	SC_b12
85192	5	5	200	SC_b12
85233	190	10	200	SC_b12
85259	10	10	200	SC_b12
85335	1	1	200	SC_b12
86131	3	3	200	SC_b12
86160	17	17	150	SV_b12
86182	15	15	200	SC_b13
86280	2	2	200	SC_b13
86354	91	51	200	SC_b13
86421	177	19	200	SC_b13
86589	4	4	192	SV_b13
87140	7	7	164	SV_b13
87220	1	1	200	SV_b13
87408	2	2	200	SC_b14
87579	6	6	200	SC_b14
87729	1	1	200	SC_b14
87777	1	1	200	SC_b14
87818	3	3	200	SC_b14
88255	1	1	196	SV_b14
88314	48	48	148	SV_b14
88502	2	2	190	SV_b14
88540	1	1	198	SV_b14
88545	6	6	164	SV_b14
88658	101	99	200	SV_b14
88806	1	1	196	SV_b14
88821	34	34	152	SV_b14
88840	98	98	200	SV_b14
88845	99	97	200	SV_b14
88848	23	23	142	SV_b14
88860	100	100	200	SV_b14
88882	33	33	126	SV_b14
89119	6	6	162	SV_b14
89145	1	1	200	SV_b14
89192	103	97	200	SV_b14
89301	16	16	158	SV_b14
89458	46	46	142	SV_b14
89489	96	96	200	SV_b14
89503	25	23	142	SV_b14
89576	3	3	188	SV_b14
89618	43	41	144	SV_b14
89785	44	44	142	SV_b14
89805	45	43	136	SV_b14
89869	23	23	138	SV_b14
89888	29	29	144	SV_b14
89905	6	6	194	SV_b14
89988	30	28	164	SV_b14
90074	100	100	200	SV_b14
90137	31	29	156	SV_b14
90251	8	8	148	SV_b14
90460	8	8	200	SC_b15
90472	200	0	200	SC_b15
90806	26	18	200	SC_b15
90896	25	17	200	SC_b15
91109	185	13	200	SC_b15
91124	3	3	200	SC_b15
91134	15	13	200	SC_b15
91222	14	12	200	SC_b15
91272	15	13	200	SC_b15
91295	15	13	200	SC_b15
91332	200	0	200	SC_b15
91362	12	10	200	SC_b15
91569	189	11	200	SC_b15
91616	189	11	200	SC_b15
91654	190	10	200	SC_b15
91687	14	12	200	SC_b15
91844	3	3	200	SC_b15
91954	4	4	200	SC_b15
91991	8	8	200	SC_b15
92091	26	18	200	SC_b15
92180	5	5	200	SC_b15
92214	5	5	200	SC_b15
92438	5	5	200	SC_b15
92588	195	5	200	SC_b15
92605	5	5	200	SC_b15
92654	5	5	200	SC_b15
92697	2	2	200	SC_b15
92749	7	7	200	SC_b15
92869	4	4	200	SC_b15
93126	25	17	200	SC_b15
93149	1	1	200	SC_b15
93159	26	18	200	SC_b15
93205	174	18	200	SC_b15
93244	26	18	200	SC_b15
93245	174	18	200	SC_b15
93255	4	4	200	SC_b15
93274	26	18	200	SC_b15
93281	174	16	200	SC_b15
93317	173	17	200	SC_b15
93824	5	3	200	SC_b15
93842	8	8	200	SC_b15
94175	1	1	200	SC_b15
94208	4	4	200	SC_b15
94305	8	8	200	SC_b15
94415	186	12	200	SC_b15
94423	12	10	200	SC_b15
94455	188	10	200	SC_b15
94460	1	1	200	SC_b15
94487	185	11	200	SC_b15
94556	9	9	200	SC_b15
94635	14	12	200	SC_b15
94839	4	4	200	SC_b15
94864	200	0	200	SC_b15
95095	2	2	200	SC_b15
95128	198	2	200	SC_b15
95129	2	2	200	SC_b15
95133	198	2	200	SC_b15
95207	197	3	200	SC_b15
95254	1	1	200	SC_b15
95489	4	4	200	SC_b15
95607	200	0	200	SC_b15
95823	11	11	200	SC_b15
95903	1	1	200	SC_b15
95910	26	18	200	SC_b15
96109	8	8	200	SC_b15
96127	8	8	200	SC_b15
96215	11	11	200	SC_b15
96340	26	26	200	SC_b15
96352	174	26	200	SC_b15
96439	2	2	200	SC_b15
96495	26	26	200	SC_b15
96558	11	9	200	SC_b15
96709	176	24	200	SC_b15
96713	26	26	200	SC_b15
96721	26	26	200	SC_b15
96732	27	27	200	SC_b15
96790	2	2	200	SC_b15
96824	174	26	200	SC_b15
96915	200	0	200	SC_b15
96922	5	5	200	SC_b15
97085	3	3	200	SC_b15
97325	200	0	200	SC_b15
97333	15	11	200	SC_b15
97350	2	2	200	SC_b15
97400	8	6	200	SC_b15
97424	200	0	200	SC_b15
97468	166	26	200	SC_b15
97470	200	0	200	SC_b15
97514	15	13	200	SC_b15
97530	1	1	200	SC_b15
97535	200	0	200	SC_b15
97626	1	1	200	SC_b15
97649	1	1	200	SC_b15
97680	199	1	200	SC_b15
97881	8	8	200	SC_b15
97898	8	8	200	SC_b15
97907	8	8	200	SC_b15
98037	8	8	200	SC_b15
98038	26	18	200	SC_b15
98295	1	1	200	SC_b15
98325	3	1	200	SC_b15
98544	141	35	200	SC_b15
98699	2	2	200	SC_b15
98704	197	3	200	SC_b15
98857	1	1	200	SC_b15
98944	34	26	200	SC_b15
99006	33	25	200	SC_b15
99012	34	26	200	SC_b15
99013	96	48	200	SC_b15
99042	167	25	200	SC_b15
99062	165	25	200	SC_b15
99181	200	0	200	SC_b15
99236	200	0	200	SC_b15
99502	1	1	200	SC_b15
99599	1	1	200	SC_b15
99674	1	1	200	SC_b15
99768	1	1	200	SC_b15
99981	11	11	200	SC_b15
100099	26	26	200	SC_b15
100192	174	26	200	SC_b15
100294	26	26	200	SC_b15
100299	174	26	200	SC_b15
100530	11	11	200	SC_b15
100667	189	11	200	SC_b15
100672	27	17	200	SC_b15
100723	189	11	200	SC_b15
100734	11	11	200	SC_b15
100735	25	17	200	SC_b15
100928	200	0	200	SC_b15
101090	15	13	200	SC_b15
101096	190	10	200	SC_b15
101231	11	9	200	SC_b15
101233	200	0	200	SC_b15
101273	2	2	200	SC_b15
101292	200	0	200	SC_b15
101614	4	4	200	SC_b15
101616	174	18	200	SC_b15
101764	173	17	200	SC_b15
101766	4	4	200	SC_b15
101792	26	18	200	SC_b15
101795	26	26	200	SC_b15
101918	25	17	200	SC_b15
101921	174	18	200	SC_b15
102341	192	8	200	SC_b15
102515	165	25	200	SC_b15
102573	200	0	200	SC_b15
102599	200	0	200	SC_b15
102613	12	10	200	SC_b15
102740	1	1	200	SC_b15
102963	12	10	200	SC_b15
102986	11	11	200	SC_b15
103090	9	7	200	SC_b15
103105	8	8	200	SC_b15
103108	8	8	200	SC_b15
103122	8	8	200	SC_b15
103156	7	7	200	SC_b15
103159	192	8	200	SC_b15
103302	8	8	200	SC_b15
103316	192	8	200	SC_b15
103534	1	1	200	SC_b15
103834	15	11	200	SC_b15
103835	2	2	200	SC_b15
103953	26	18	200	SC_b15
103999	1	1	200	SC_b15
104013	175	17	200	SC_b15
104018	25	17	200	SC_b15
104370	14	12	200	SC_b15
104596	200	0	200	SC_b15
104732	9	7	200	SC_b15
104776	1	1	200	SC_b15
104792	2	2	200	SC_b15
104875	26	24	200	SC_b15
105021	96	48	200	SC_b15
105184	187	9	200	SC_b15
105218	187	9	200	SC_b15
105349	200	0	200	SC_b15
105566	200	0	200	SC_b15
105850	8	8	200	SC_b15
105880	6	6	178	SV_b15
106028	75	73	170	SV_b15
106107	4	4	192	SV_b15
106606	43	33	200	SC_b16
106642	156	34	200	SC_b16
106712	43	33	200	SC_b16
106726	23	17	200	SC_b16
106734	157	33	200	SC_b16
106904	3	3	200	SC_b16
107096	156	34	200	SC_b16
107163	3	3	200	SC_b16
107286	44	34	200	SC_b16
107354	9	9	200	SC_b16
107405	7	7	200	SC_b16
107535	3	3	200	SC_b16
107671	7	7	200	SC_b16
107727	12	12	200	SC_b16
108040	2	2	200	SC_b16
108077	1	1	200	SC_b16
108118	8	8	200	SC_b16
108154	7	7	200	SC_b16
108258	3	3	200	SC_b16
108311	156	34	200	SC_b16
108327	156	34	200	SC_b16
108333	27	21	200	SC_b16
108445	5	5	200	SC_b16
108475	5	5	200	SC_b16
108803	12	12	200	SC_b16
108810	2	2	200	SC_b16
109026	3	3	200	SC_b16
109037	3	3	200	SC_b16
109060	3	3	200	SC_b16
109104	3	3	200	SC_b16
109162	3	3	200	SC_b16
109184	197	3	200	SC_b16
109232	1	1	200	SC_b16
109290	1	1	200	SC_b16
109356	196	4	200	SC_b16
109389	4	4	200	SC_b16
109518	158	30	200	SC_b16
109531	156	34	200	SC_b16
109561	7	7	200	SC_b16
109696	2	2	200	SC_b16
109961	44	34	200	SC_b16
109986	7	7	200	SC_b16
110014	156	34	200	SC_b16
110076	156	34	200	SC_b16
110077	45	33	200	SC_b16
110100	46	32	200	SC_b16
110187	44	34	200	SC_b16
110397	1	1	200	SC_b16
110504	44	34	200	SC_b16
110681	2	2	200	SC_b16
110744	44	34	200	SC_b16
110768	28	22	200	SC_b16
110837	1	1	200	SC_b16
110920	5	5	200	SC_b16
110976	199	1	200	SC_b16
110981	1	1	200	SC_b16
110992	1	1	200	SC_b16
111021	3	3	200	SC_b16
111027	43	33	200	SC_b16
111090	27	23	200	SC_b16
111094	1	1	200	SC_b16
111097	9	9	200	SC_b16
111125	7	7	200	SC_b16
111174	7	7	200	SC_b16
111321	46	32	200	SC_b16
111670	44	34	200	SC_b16
111725	43	33	200	SC_b16
111728	200	0	200	SC_b16
111729	200	0	200	SC_b16
111767	7	7	200	SC_b16
111847	11	11	200	SC_b16
112065	34	28	200	SC_b16
112182	13	13	200	SC_b16
112275	158	32	200	SC_b16
112366	155	33	200	SC_b16
112683	156	34	200	SC_b16
112724	40	32	200	SC_b16
112754	1	1	200	SC_b16
112954	10	10	200	SC_b16
112975	44	34	200	SC_b16
113079	45	33	200	SC_b16
113185	7	7	200	SC_b16
113288	200	0	200	SC_b16
113371	43	33	200	SC_b16
113398	156	34	200	SC_b16
113505	7	7	200	SC_b16
113607	61	43	200	SC_b16
113657	44	34	200	SC_b16
113836	43	33	200	SC_b16
113943	200	0	200	SC_b16
113952	199	1	200	SC_b16
114036	200	0	200	SC_b16
114061	3	3	200	SC_b16
114110	5	5	200	SC_b16
114112	172	22	200	SC_b16
114596	5	5	200	SC_b16
114648	2	2	200	SC_b16
114860	157	33	200	SC_b16
114984	5	5	200	SC_b16
114996	195	5	200	SC_b16
115163	8	6	200	SC_b16
115278	173	23	200	SC_b16
115494	23	19	200	SC_b16
115539	5	5	200	SC_b16
115683	44	34	200	SC_b16
115685	27	23	200	SC_b16
115780	2	0	200	SC_b16
115909	5	5	200	SC_b16
115982	155	33	200	SC_b16
116253	45	33	200	SC_b16
116313	3	3	200	SC_b16
116328	1	1	200	SC_b16
116467	157	33	200	SC_b16
116545	37	31	200	SC_b16
116579	193	7	200	SC_b16
116620	7	7	200	SC_b16
116639	1	1	200	SC_b16
116922	2	2	200	SC_b16
117151	1	1	200	SC_b16
117374	157	33	200	SC_b16
117410	155	33	200	SC_b16
117439	1	1	200	SC_b16
117455	157	31	200	SC_b16
117541	199	1	200	SC_b16
117724	200	0	200	SC_b16
117735	200	0	200	SC_b16
117769	200	0	200	SC_b16
117794	200	0	200	SC_b16
117801	7	7	200	SC_b16
117840	1	1	200	SC_b16
117860	5	5	182	SV_b16
118002	1	1	198	SV_b16
118117	11	11	162	SV_b16
118157	7	7	176	SV_b16
118269	9	9	176	SV_b16
118277	35	35	144	SV_b16
118308	3	3	168	SV_b16
118316	4	4	180	SV_b16
118348	5	5	170	SV_b16
118382	28	28	142	SV_b16
118388	1	1	192	SV_b16
118395	96	96	192	SV_b16
118460	43	43	156	SV_b16
118676	13	13	164	SV_b16
118755	5	5	172	SV_b16
118831	87	85	184	SV_b16
118936	88	84	184	SV_b16
118995	68	68	158	SV_b16
119016	7	7	184	SV_b16
119036	2	2	200	SV_b16
119109	13	13	168	SV_b16
119135	6	6	170	SV_b16
119144	7	5	168	SV_b16
119171	196	4	200	SC_b17
119181	4	4	200	SC_b17
119183	189	11	200	SC_b17
119235	13	11	200	SC_b17
119441	1	1	200	SC_b17
119455	200	0	200	SC_b17
119529	193	7	200	SC_b17
119723	200	0	200	SC_b17
119882	7	7	200	SC_b17
120020	46	30	200	SC_b17
120071	196	2	200	SC_b17
120137	3	3	200	SC_b17
120152	3	3	200	SC_b17
120181	3	3	200	SC_b17
120183	3	3	200	SC_b17
120185	3	3	200	SC_b17
120207	197	3	200	SC_b17
120259	197	3	200	SC_b17
120418	1	1	200	SC_b17
120497	14	12	200	SC_b17
120517	8	6	200	SC_b17
120552	7	7	200	SC_b17
120555	193	7	200	SC_b17
120925	200	0	200	SC_b17
121126	200	0	200	SC_b17
121128	193	7	200	SC_b17
121379	193	7	200	SC_b17
121600	1	1	200	SC_b17
121825	5	3	200	SC_b17
121849	193	7	200	SC_b17
121864	193	7	200	SC_b17
121877	7	7	200	SC_b17
122059	2	2	200	SC_b17
122062	7	7	200	SC_b17
122159	12	12	200	SC_b17
122179	193	7	200	SC_b17
122248	193	7	200	SC_b17
122365	193	7	200	SC_b17
122376	1	1	200	SC_b17
122383	1	1	200	SC_b17
122388	7	7	200	SC_b17
122486	4	4	200	SC_b17
122683	1	1	200	SC_b17
122858	4	4	200	SC_b17
122939	7	7	200	SC_b17
122951	1	1	200	SC_b17
123209	5	5	200	SC_b17
123249	193	7	200	SC_b17
123284	192	6	200	SC_b17
123376	190	10	200	SC_b17
123418	197	3	200	SC_b17
123430	3	3	200	SC_b17
123458	3	3	200	SC_b17
123585	5	5	200	SC_b17
123645	7	7	200	SC_b17
123774	7	7	200	SC_b17
123871	7	7	200	SC_b17
123956	200	0	200	SC_b17
124211	1	1	200	SC_b17
124300	40	30	200	SC_b17
124325	7	7	200	SC_b17
124331	4	4	200	SC_b17
124635	1	1	200	SC_b17
124646	7	7	200	SC_b17
124824	193	7	200	SC_b17
125050	14	12	200	SC_b17
125137	200	0	200	SC_b17
125188	200	0	200	SC_b17
125287	11	9	200	SC_b17
125404	192	6	200	SC_b17
125415	3	3	200	SC_b17
125441	1	1	200	SC_b17
125636	7	7	200	SC_b17
125677	193	7	200	SC_b17
125717	200	0	200	SC_b17
125757	193	7	200	SC_b17
125843	193	7	200	SC_b17
125880	193	7	200	SC_b17
125900	7	7	200	SC_b17
125906	8	6	200	SC_b17
125918	194	6	200	SC_b17
125952	6	6	200	SC_b17
126021	193	7	200	SC_b17
126067	193	7	200	SC_b17
126474	7	7	200	SC_b17
126558	3	3	200	SC_b17
126609	200	0	200	SC_b17
126795	200	0	200	SC_b17
126904	7	7	200	SC_b17
127043	1	1	200	SC_b17
127051	5	5	200	SC_b17
127134	1	1	200	SC_b17
127297	16	14	200	SC_b17
127625	7	7	200	SC_b17
127671	14	14	200	SC_b17
128284	5	5	200	SC_b17
128294	1	1	200	SC_b17
128388	2	2	200	SC_b17
128515	193	7	200	SC_b17
128572	7	7	200	SC_b17
128769	193	7	200	SC_b17
128792	193	7	200	SC_b17
129073	7	7	200	SC_b17
129097	7	7	200	SC_b17
129203	2	2	200	SC_b17
129341	81	47	200	SC_b17
129578	1	1	200	SC_b17
129645	7	7	200	SC_b17
129750	200	0	200	SC_b17
129761	12	12	160	SV_b17
129944	36	36	134	SV_b17
130021	2	2	196	SV_b17
130331	57	53	138	SV_b17
130349	21	21	138	SV_b17
130474	17	17	138	SV_b17
130730	17	15	200	SC_b18
130780	111	55	200	SC_b18
130899	4	4	200	SC_b18
130963	16	14	200	SC_b18
131011	6	6	200	SC_b18
131025	6	6	200	SC_b18
131027	194	6	200	SC_b18
131130	4	4	200	SC_b18
131162	200	0	200	SC_b18
131179	5	5	200	SC_b18
131239	200	0	200	SC_b18
131279	200	0	200	SC_b18
131456	2	0	200	SC_b18
131499	200	0	200	SC_b18
131551	9	9	200	SC_b18
131869	32	26	200	SC_b18
131922	1	1	200	SC_b18
131962	3	3	200	SC_b18
132066	105	59	200	SC_b18
132207	199	1	200	SC_b18
132234	199	1	200	SC_b18
132247	199	1	200	SC_b18
132258	93	57	200	SC_b18
132294	27	23	200	SC_b18
132528	112	56	200	SC_b18
132563	4	4	200	SC_b18
132753	56	40	200	SC_b18
132813	96	56	200	SC_b18
133061	31	27	200	SC_b18
133162	200	0	200	SC_b18
133360	57	43	200	SC_b18
133464	200	0	200	SC_b18
133808	34	30	200	SC_b18
134023	27	23	200	SC_b18
134050	4	4	200	SC_b18
134066	196	4	200	SC_b18
134398	12	10	200	SC_b18
134473	17	15	200	SC_b18
134508	183	15	200	SC_b18
134516	18	14	200	SC_b18
134612	184	14	200	SC_b18
134643	13	9	200	SC_b18
134649	34	30	200	SC_b18
134674	31	27	200	SC_b18
134683	5	5	200	SC_b18
134787	17	15	200	SC_b18
134854	3	3	200	SC_b18
134917	4	4	200	SC_b18
134954	4	4	200	SC_b18
135376	4	4	200	SC_b18
135662	1	1	200	SC_b18
135871	2	2	200	SC_b18
135918	113	55	200	SC_b18
136123	200	0	200	SC_b18
136231	200	0	200	SC_b18
136231	200	0	200	SC_b18
136584	31	27	200	SC_b18
136644	5	5	200	SC_b18
136812	57	43	200	SC_b18
136929	114	54	200	SC_b18
137151	142	42	200	SC_b18
137188	57	43	200	SC_b18
137192	58	42	200	SC_b18
137202	57	41	200	SC_b18
137223	143	43	200	SC_b18
137228	143	43	200	SC_b18
137241	57	43	200	SC_b18
137285	32	26	200	SC_b18
137358	111	55	200	SC_b18
137923	199	1	200	SC_b18
137989	6	6	200	SC_b18
138033	17	15	200	SC_b18
138268	1	1	200	SC_b18
138669	168	26	200	SC_b18
138674	169	27	200	SC_b18
138911	57	43	200	SC_b18
139182	200	0	200	SC_b18
139190	198	0	200	SC_b18
139312	1	1	200	SC_b18
139346	1	1	200	SC_b18
139477	17	15	200	SC_b18
139896	87	55	200	SC_b18
139917	90	54	200	SC_b18
140227	30	26	200	SC_b18
140713	31	27	200	SC_b18
140835	112	54	200	SC_b18
141090	5	5	200	SC_b18
141130	169	27	200	SC_b18
141471	18	14	200	SC_b18
141519	57	39	200	SC_b18
141586	17	15	200	SC_b18
141589	3	3	200	SC_b18
141754	17	15	200	SC_b18
141765	27	23	200	SC_b18
141802	4	4	200	SC_b18
142079	200	0	200	SC_b18
142087	7	7	200	SC_b18
142272	200	0	200	SC_b18
142344	28	22	200	SC_b18
142349	200	0	200	SC_b18
142405	112	52	200	SC_b18
142411	1	1	200	SC_b18
142479	1	1	200	SC_b18
142501	1	1	200	SC_b18
142506	200	0	200	SC_b18
142624	58	42	200	SC_b18
142941	200	0	200	SC_b18
142977	87	55	200	SC_b18
142983	4	4	200	SC_b18
143018	3	3	200	SC_b18
143058	18	14	200	SC_b18
143190	12	10	200	SC_b18
143197	200	0	200	SC_b18
143286	57	43	200	SC_b18
143312	4	4	200	SC_b18
143741	1	1	200	SC_b18
143850	200	0	200	SC_b18
144136	3	3	200	SC_b18
144146	4	4	200	SC_b18
144266	188	12	200	SC_b18
144282	12	12	200	SC_b18
144681	31	27	200	SC_b18
144694	30	26	200	SC_b18
144758	57	43	200	SC_b18
144777	31	27	200	SC_b18
144830	113	55	200	SC_b18
144881	3	3	200	SC_b18
144960	31	27	200	SC_b18
145061	31	27	200	SC_b18
145138	59	41	200	SC_b18
145212	5	5	200	SC_b18
145263	57	43	200	SC_b18
145359	17	15	200	SC_b18
145498	5	5	200	SC_b18
145573	1	1	200	SC_b18
145654	114	54	200	SC_b18
145726	7	7	200	SC_b18
145765	16	14	200	SC_b18
145804	200	0	200	SC_b18
145821	6	6	200	SC_b18
145844	200	0	200	SC_b18
145948	29	25	200	SC_b18
146190	17	15	200	SC_b18
146399	200	0	200	SC_b18
146464	1	1	200	SC_b18
146531	57	43	200	SC_b18
146756	4	4	200	SC_b18
147074	1	1	200	SC_b18
147245	88	56	200	SC_b18
147305	28	24	200	SC_b18
147310	7	7	200	SC_b18
147387	1	1	200	SC_b18
147493	56	42	200	SC_b18
147517	11	11	200	SC_b18
147562	34	30	200	SC_b18
147879	94	58	200	SC_b18
148018	94	58	200	SC_b18
148065	95	59	200	SC_b18
148096	105	59	200	SC_b18
148100	4	4	200	SC_b18
148279	169	27	200	SC_b18
148383	17	15	200	SC_b18
148496	3	3	200	SC_b18
148898	1	1	200	SC_b18
149362	200	0	200	SC_b18
149379	200	0	200	SC_b18
149467	3	3	200	SC_b18
149529	17	15	200	SC_b18
149574	27	21	200	SC_b18
149585	4	4	200	SC_b18
149651	1	1	200	SC_b18
150060	4	4	200	SC_b18
150136	1	1	200	SC_b18
150315	15	15	200	SC_b18
150685	3	3	200	SC_b18
150785	200	0	200	SC_b18
150829	95	59	200	SC_b18
150841	200	0	200	SC_b18
150881	200	0	200	SC_b18
150884	200	0	200	SC_b18
150954	1	1	200	SC_b18
151081	28	22	200	SC_b18
151103	200	0	200	SC_b18
151176	200	0	200	SC_b18
151464	183	15	200	SC_b18
151472	34	30	200	SC_b18
151481	29	25	200	SC_b18
151497	183	15	200	SC_b18
151996	95	59	200	SC_b18
152250	27	23	200	SC_b18
152256	19	15	200	SC_b18
152376	112	56	200	SC_b18
152483	1	1	200	SC_b18
152609	59	41	200	SC_b18
152760	111	55	200	SC_b18
152887	6	6	200	SC_b18
152903	143	43	200	SC_b18
152912	56	42	200	SC_b18
152917	57	43	200	SC_b18
152948	57	41	200	SC_b18
152973	145	41	200	SC_b18
152981	142	42	200	SC_b18
153018	143	41	200	SC_b18
153047	57	41	200	SC_b18
153078	143	43	200	SC_b18
153112	2	2	200	SC_b18
153165	27	23	200	SC_b18
153209	2	2	200	SC_b18
153282	4	4	200	SC_b18
153323	1	1	200	SC_b18
153383	200	0	200	SC_b18
153392	60	40	200	SC_b18
153434	1	1	200	SC_b18
153435	1	1	200	SC_b18
153445	199	1	200	SC_b18
153448	9	9	200	SC_b18
153468	199	1	200	SC_b18
153560	1	1	200	SC_b18
153610	1	1	200	SC_b18
153712	27	23	200	SC_b18
153783	27	23	200	SC_b18
153851	30	26	200	SC_b18
154170	5	5	200	SC_b18
154309	94	58	200	SC_b18
154408	4	4	200	SC_b18
154622	112	56	200	SC_b18
154754	1	1	200	SC_b18
154927	31	27	200	SC_b18
155175	5	5	200	SC_b18
155246	6	6	200	SC_b18
155292	17	15	200	SC_b18
155331	200	0	200	SC_b18
155488	110	54	200	SC_b18
155584	17	15	200	SC_b18
156203	95	59	200	SC_b18
156441	200	0	200	SC_b18
156459	200	0	200	SC_b18
156528	197	3	200	SC_b18
156575	197	3	200	SC_b18
156599	1	1	200	SC_b18
156602	4	4	200	SC_b18
156658	1	1	200	SC_b18
156876	4	4	200	SC_b18
156892	17	15	200	SC_b18
156989	3	3	200	SC_b18
157154	1	1	200	SC_b18
157203	200	0	200	SC_b18
157477	200	0	200	SC_b18
157587	4	4	200	SC_b18
157598	200	0	200	SC_b18
157636	200	0	200	SC_b18
157682	1	1	200	SC_b18
157794	12	10	200	SC_b18
157871	27	23	200	SC_b18
157972	31	27	200	SC_b18
158161	1	1	200	SC_b18
158178	1	1	200	SC_b18
158594	95	59	200	SC_b18
158877	56	42	200	SC_b18
158965	200	0	200	SC_b18
158982	199	1	200	SC_b18
159048	1	1	200	SC_b18
159098	55	41	200	SC_b18
159126	95	59	200	SC_b18
159160	17	15	200	SC_b18
159161	17	15	200	SC_b18
159226	184	14	200	SC_b18
159230	183	15	200	SC_b18
159314	19	15	200	SC_b18
159344	184	14	200	SC_b18
159435	18	14	200	SC_b18
159651	1	1	200	SC_b18
159721	17	15	200	SC_b18
159839	1	1	200	SC_b18
159852	196	4	200	SC_b18
159891	30	28	200	SC_b18
160095	10	10	200	SC_b18
160221	1	1	200	SC_b18
160466	59	39	200	SC_b18
160936	5	5	200	SC_b18
161010	200	0	200	SC_b18
161013	200	0	200	SC_b18
161093	200	0	200	SC_b18
161236	31	27	200	SC_b18
161361	7	7	200	SC_b18
161417	196	4	200	SC_b18
161441	4	4	200	SC_b18
161457	15	15	200	SC_b18
161740	16	14	200	SC_b18
161753	112	54	200	SC_b18
161763	4	4	200	SC_b18
161836	200	0	200	SC_b18
162136	10	10	200	SC_b18
162538	87	55	200	SC_b18
162862	1	1	200	SC_b18
162877	199	1	200	SC_b18
162885	3	3	200	SC_b18
162937	55	43	200	SC_b18
163033	1	1	200	SC_b18
163214	2	2	200	SC_b18
163272	88	56	200	SC_b18
163290	17	15	200	SC_b18
163368	27	23	200	SC_b18
163519	57	41	200	SC_b18
163681	104	58	200	SC_b18
163685	105	59	200	SC_b18
163813	200	0	200	SC_b18
163885	4	4	200	SC_b18
164033	88	56	200	SC_b18
164147	113	55	200	SC_b18
164261	5	3	200	SC_b18
164294	7	7	200	SC_b18
164525	31	27	200	SC_b18
164570	31	27	200	SC_b18
164907	200	0	200	SC_b18
164924	200	0	200	SC_b18
165077	5	5	200	SC_b18
165116	30	28	200	SC_b18
165248	3	3	200	SC_b18
165509	12	10	200	SC_b18
165734	1	1	200	SC_b18
165821	197	3	200	SC_b18
165962	6	6	200	SC_b18
166012	200	0	200	SC_b18
166088	200	0	200	SC_b18
166143	7	7	200	SC_b18
166277	200	0	200	SC_b18
166647	4	4	200	SC_b18
167092	57	43	200	SC_b18
167100	2	2	200	SC_b18
167152	112	56	200	SC_b18
167210	9	9	200	SC_b18
167217	198	2	200	SC_b18
167240	2	2	200	SC_b18
167308	31	27	200	SC_b18
167356	200	0	200	SC_b18
167557	58	42	200	SC_b18
167720	1	1	200	SC_b18
167756	6	6	200	SC_b18
167845	2	2	200	SC_b18
167863	200	0	200	SC_b18
167931	200	0	200	SC_b18
168328	5	5	200	SC_b18
168411	2	2	200	SC_b18
168471	1	1	200	SC_b18
168761	30	26	200	SC_b18
168949	3	3	200	SC_b18
168954	31	27	200	SC_b18
168990	97	57	200	SC_b18
168992	57	43	200	SC_b18
169003	4	4	200	SC_b18
169398	114	54	200	SC_b18
169488	8	8	200	SC_b18
169490	9	9	200	SC_b18
169593	10	10	200	SC_b18
169689	95	57	200	SC_b18
169727	2	2	200	SC_b18
169764	56	40	200	SC_b18
169780	6	6	200	SC_b18
169785	200	0	200	SC_b18
169875	27	23	200	SC_b18
169903	5	5	200	SC_b18
169998	3	3	200	SC_b18
170338	17	15	200	SC_b18
170642	16	14	200	SC_b18
170646	2	2	200	SC_b18
170802	113	55	200	SC_b18
170808	1	1	200	SC_b18
171042	54	40	200	SC_b18
171048	30	24	200	SC_b18
171199	111	55	200	SC_b18
